salesorderid,salesorderdetailid,carriertrackingnumber,orderqty,productid,specialofferid,unitprice,unitpricediscount,rowguid,modifieddate
46331,9730,729B-498D-BD,2,770,1,419.4589,0.0,b5d91f90-9dc8-45f3-bea5-249003cee5cc,2012-04-30
46331,9731,729B-498D-BD,2,758,1,874.794,0.0,692d2c42-92c9-4163-a21a-c3fa7ab58960,2012-04-30
46331,9732,729B-498D-BD,2,715,1,28.8404,0.0,7f26dfcf-a013-4b77-a6be-725f4d5e5130,2012-04-30
46331,9733,729B-498D-BD,1,762,1,419.4589,0.0,70d97735-71f7-42c2-887a-6cad1ce36e50,2012-04-30
46331,9734,729B-498D-BD,1,763,1,419.4589,0.0,17ea6739-4877-482b-8aa3-1feb268b1d09,2012-04-30
46331,9735,729B-498D-BD,2,754,1,874.794,0.0,437067fd-70ce-469b-a196-2407542125e8,2012-04-30
46331,9736,729B-498D-BD,2,712,1,5.1865,0.0,185dced6-ad54-43bf-aae5-87cac062a765,2012-04-30
46332,9737,E23A-485D-A3,1,778,7,843.7475,0.35,9294f7bd-eb43-430e-8d15-23addc300e25,2012-04-30
46332,9738,E23A-485D-A3,1,775,7,843.7475,0.35,3ec29775-eb89-4465-925b-f79ff91c0654,2012-04-30
46332,9739,E23A-485D-A3,2,715,1,28.8404,0.0,fce086fc-2e13-4ff6-bd81-b2c7dd9c8896,2012-04-30
46332,9740,E23A-485D-A3,1,772,7,849.9975,0.35,98d12d8a-bedf-4507-bf41-b4fdbd2d527d,2012-04-30
46332,9741,E23A-485D-A3,3,709,1,5.7,0.0,09de3660-ae3e-49b4-be28-aaa06191b5d0,2012-04-30
46332,9742,E23A-485D-A3,3,774,7,849.9975,0.35,a0842211-c0f7-48aa-a398-3c719fbb947b,2012-04-30
46332,9743,E23A-485D-A3,2,771,7,849.9975,0.35,776ce378-286d-47bc-b74e-928389951482,2012-04-30
46332,9744,E23A-485D-A3,1,776,7,843.7475,0.35,d4f377ed-fc0f-49f3-b9b2-16d9415c64e7,2012-04-30
46332,9745,E23A-485D-A3,1,710,1,5.7,0.0,0713b498-75cb-450a-982b-8e57e06ceda1,2012-04-30
46332,9746,E23A-485D-A3,1,773,7,849.9975,0.35,d0f853d5-6938-45bd-837a-163e8d67c30e,2012-04-30
46333,9747,B042-408B-A8,1,758,1,874.794,0.0,9a94d46b-ed09-41e8-bbfe-908a10b9eea1,2012-04-30
46333,9748,B042-408B-A8,3,763,1,419.4589,0.0,a8b72d23-08b4-4ac4-b66e-8662c15424d5,2012-04-30
46333,9749,B042-408B-A8,3,725,1,183.9382,0.0,87e2d023-23ee-4fbf-b4e1-e01df34ce92d,2012-04-30
46333,9750,B042-408B-A8,3,751,1,2146.962,0.0,874f6961-69ff-4776-9707-5336aa5dc672,2012-04-30
46333,9751,B042-408B-A8,6,715,1,28.8404,0.0,1474f110-78c0-424c-a194-18ac3cd3552d,2012-04-30
46333,9752,B042-408B-A8,5,716,1,28.8404,0.0,cc0cba96-ee24-465f-bc15-46d118ccf5be,2012-04-30
46333,9753,B042-408B-A8,2,766,1,419.4589,0.0,c880a207-c63c-45b2-a083-8d9bf0c1d4d5,2012-04-30
46333,9754,B042-408B-A8,4,708,1,20.1865,0.0,66ca90ef-b035-40cb-8de6-d17b842f2035,2012-04-30
46333,9755,B042-408B-A8,2,753,1,2146.962,0.0,d9dd1069-0379-414e-9c4d-09a590299ac9,2012-04-30
46333,9756,B042-408B-A8,5,711,1,20.1865,0.0,d2ba5a50-7664-4a22-a23a-d295bb87e249,2012-04-30
46333,9757,B042-408B-A8,2,752,1,2146.962,0.0,6021cf5b-9f79-4fb8-a4c0-76d2eafb156b,2012-04-30
46333,9758,B042-408B-A8,4,764,1,419.4589,0.0,2f89d345-cde6-4772-be9f-58aeda84d4a7,2012-04-30
46333,9759,B042-408B-A8,3,707,1,20.1865,0.0,21e9dbe8-3dbf-4344-8fd4-5e8151166679,2012-04-30
46333,9760,B042-408B-A8,2,726,1,183.9382,0.0,acbb4d3f-f5e1-4b29-8721-b696e39d8823,2012-04-30
46333,9761,B042-408B-A8,3,714,1,28.8404,0.0,4a06cd55-6594-4b4b-aeb5-4275ee939794,2012-04-30
46333,9762,B042-408B-A8,1,768,1,419.4589,0.0,21f81a03-15a7-4435-baba-7e1a50f664a2,2012-04-30
46333,9763,B042-408B-A8,2,757,1,874.794,0.0,a6df98c6-9c49-48e7-9785-6091bde301b9,2012-04-30
46333,9764,B042-408B-A8,6,712,1,5.1865,0.0,6d1f4551-a0c0-450c-8662-005e2c74d8dc,2012-04-30
46333,9765,B042-408B-A8,2,765,1,419.4589,0.0,e567d1e9-a432-44b9-87a6-0062cc1a8443,2012-04-30
46333,9766,B042-408B-A8,4,755,1,874.794,0.0,ed752e85-bf24-41a1-a23b-335632b37a9c,2012-04-30
46333,9767,B042-408B-A8,2,729,1,183.9382,0.0,1afe95eb-ef32-48e0-91f1-e6b720d368d1,2012-04-30
46333,9768,B042-408B-A8,3,760,1,419.4589,0.0,a789b509-b52c-45cf-999b-411ae690264b,2012-04-30
46333,9769,B042-408B-A8,4,761,1,419.4589,0.0,217a1436-7677-4577-b0c4-51c5ee8d3417,2012-04-30
46333,9770,B042-408B-A8,3,738,1,178.5808,0.0,0864c585-5dc7-4c4e-ae62-9e9d73ecb938,2012-04-30
46333,9771,B042-408B-A8,2,750,1,2146.962,0.0,fcce5537-e972-477d-882b-1d6ae596ed97,2012-04-30
46333,9772,B042-408B-A8,4,759,1,419.4589,0.0,0e3a3c98-4e7f-469e-9158-8208df6da31d,2012-04-30
46333,9773,B042-408B-A8,1,767,1,419.4589,0.0,43451672-61e4-451e-875a-ba9716e6db34,2012-04-30
46333,9774,B042-408B-A8,2,770,1,419.4589,0.0,f7028e6f-a88a-48a1-bfc2-67c0ca7b4d2a,2012-04-30
46333,9775,B042-408B-A8,1,762,1,419.4589,0.0,9551d2c0-4b96-4929-b98c-4ebe98ff5df4,2012-04-30
46333,9776,B042-408B-A8,1,732,1,356.898,0.0,45b865bf-d344-4904-8968-f64216390599,2012-04-30
46333,9777,B042-408B-A8,4,756,1,874.794,0.0,b8b4cf9e-12c6-4468-a2f2-7d32b2858637,2012-04-30
46333,9778,B042-408B-A8,4,754,1,874.794,0.0,9d9acf4e-9f05-484c-9b62-f0276e2e81da,2012-04-30
46333,9779,B042-408B-A8,2,769,1,419.4589,0.0,8f63376d-9928-4ff5-9a93-bb2d0a50b7ff,2012-04-30
46333,9780,B042-408B-A8,1,749,1,2146.962,0.0,d3f4ac63-9ad0-4262-b236-bf10590a1042,2012-04-30
46333,9781,B042-408B-A8,2,722,1,178.5808,0.0,3ca5df2f-bad0-4cf4-8f66-fcece580c687,2012-04-30
46333,9782,B042-408B-A8,1,730,1,183.9382,0.0,dc371f4e-2a7a-438c-b123-28d11b59e581,2012-04-30
46334,9783,F652-4575-B7,2,745,1,809.76,0.0,9f8da992-38c1-437f-9e96-6d1203f978eb,2012-04-30
46334,9784,F652-4575-B7,2,748,1,722.5949,0.0,b110db1f-b9cd-43cc-b840-4d68d0fbdc5f,2012-04-30
46334,9785,F652-4575-B7,1,743,1,714.7043,0.0,f1d0a88e-c915-4ab5-9004-bca04bf5d153,2012-04-30
46334,9786,F652-4575-B7,8,775,7,843.7475,0.35,f7039b33-cf3e-42c3-b5b0-cc6f4c437ec7,2012-04-30
46334,9787,F652-4575-B7,7,774,7,849.9975,0.35,761d797b-59de-42af-a591-4629c2e3226b,2012-04-30
46334,9788,F652-4575-B7,9,771,7,849.9975,0.35,01b35213-8e49-41d2-8f2a-3723fa4c1cfe,2012-04-30
46334,9789,F652-4575-B7,2,714,1,28.8404,0.0,46e00ef7-526c-4070-99ee-96207c2632cd,2012-04-30
46334,9790,F652-4575-B7,1,744,1,809.76,0.0,bd2c36a3-44d8-48c1-a09c-9e16beaeac16,2012-04-30
46334,9791,F652-4575-B7,8,772,7,849.9975,0.35,147de5ae-6adf-4c8e-babd-8192b4687e89,2012-04-30
46334,9792,F652-4575-B7,8,777,7,843.7475,0.35,3b7c827e-277c-44a0-9337-520c81d52977,2012-04-30
46334,9793,F652-4575-B7,1,708,1,20.1865,0.0,ba7271b4-b2fd-494d-84af-5732b8ef7dba,2012-04-30
46334,9794,F652-4575-B7,6,778,7,843.7475,0.35,6988dab3-2c02-4578-96c7-084189658877,2012-04-30
46334,9795,F652-4575-B7,4,707,1,20.1865,0.0,bb8535ea-e552-473c-81f1-f5bf1b3d760d,2012-04-30
46334,9796,F652-4575-B7,4,716,1,28.8404,0.0,05b257ab-1dbc-4d25-b607-8bddfb9314b1,2012-04-30
46334,9797,F652-4575-B7,4,747,1,714.7043,0.0,d64576ca-cdd9-4db9-aac0-14d778da930a,2012-04-30
46334,9798,F652-4575-B7,2,742,1,722.5949,0.0,1782228d-51e9-4dfd-aaa0-d2e96b7d868d,2012-04-30
46334,9799,F652-4575-B7,7,773,7,849.9975,0.35,e7240d72-97b1-43fa-97ad-6e3981665d26,2012-04-30
46334,9800,F652-4575-B7,7,711,1,20.1865,0.0,9611f30e-2c99-4a42-992c-57ff990dbf39,2012-04-30
46334,9801,F652-4575-B7,4,712,1,5.1865,0.0,ac9e7d07-898c-4b68-a478-4af44e815e22,2012-04-30
46334,9802,F652-4575-B7,7,709,1,5.7,0.0,3e206a99-ca7f-4686-8f3f-257aea75281f,2012-04-30
46334,9803,F652-4575-B7,8,715,1,28.8404,0.0,6061679f-0320-41a4-8f32-d9dc91709356,2012-04-30
46334,9804,F652-4575-B7,1,741,1,818.7,0.0,1918b513-9588-47bc-abb0-17015aa07a0d,2012-04-30
46334,9805,F652-4575-B7,2,776,7,843.7475,0.35,b50e28e4-ba0e-4824-a8c1-2780117f8647,2012-04-30
46335,9806,7AC2-4BC3-8D,1,732,1,356.898,0.0,86ea9184-55e1-4aa6-8645-fb8630bec668,2012-04-30
46336,9807,47FD-43D3-85,1,769,1,419.4589,0.0,c2b6e0d1-5783-41d0-ab80-0394bbbe8e16,2012-04-30
46337,9808,6033-4256-9D,3,722,1,178.5808,0.0,88f82d52-924e-404a-98a4-abd5179703ba,2012-04-30
46337,9809,6033-4256-9D,1,762,1,419.4589,0.0,d7d263f8-af59-4a6d-bd05-b78fa16a8f60,2012-04-30
46338,9810,0BAC-4D7E-AD,1,756,1,874.794,0.0,33331fb9-b8cd-4b08-b935-4d6ec020d520,2012-04-30
46338,9811,0BAC-4D7E-AD,3,725,1,183.9382,0.0,c7e03b52-ba76-46a2-a42a-f838c8278169,2012-04-30
46338,9812,0BAC-4D7E-AD,1,764,1,419.4589,0.0,408515e1-bcd9-4f98-8a60-5657d6277831,2012-04-30
46338,9813,0BAC-4D7E-AD,3,730,1,183.9382,0.0,2622ee5c-68e9-4fcc-ba83-519ecb214c71,2012-04-30
46338,9814,0BAC-4D7E-AD,6,712,1,5.1865,0.0,d3773218-0a03-432f-a37c-a23b20f4fa40,2012-04-30
46338,9815,0BAC-4D7E-AD,2,738,1,178.5808,0.0,3d1fd3c7-b0b8-4c6e-9d95-95e50d12440d,2012-04-30
46338,9816,0BAC-4D7E-AD,1,753,1,2146.962,0.0,ebade5ef-55a2-46dc-9309-5f6e7ec70ebd,2012-04-30
46338,9817,0BAC-4D7E-AD,2,765,1,419.4589,0.0,80783a1a-b270-4566-ac9d-e9f68de90498,2012-04-30
46338,9818,0BAC-4D7E-AD,6,758,1,874.794,0.0,f4287740-223a-4859-a0ef-df68e0f813b5,2012-04-30
46338,9819,0BAC-4D7E-AD,4,770,1,419.4589,0.0,f8fb1f4c-a07c-4584-a1a1-498b00e6c21a,2012-04-30
46338,9820,0BAC-4D7E-AD,2,711,1,20.1865,0.0,922a67b9-caff-4a60-8212-04c20322016b,2012-04-30
46338,9821,0BAC-4D7E-AD,4,763,1,419.4589,0.0,bc482b94-4c0c-424f-b154-eb58b95fce89,2012-04-30
46338,9822,0BAC-4D7E-AD,4,715,1,28.8404,0.0,baebad2e-f640-40fa-8f1e-8a3caa1c0953,2012-04-30
46338,9823,0BAC-4D7E-AD,2,755,1,874.794,0.0,2026e524-54d8-46bf-b8a4-205c1be107b4,2012-04-30
46338,9824,0BAC-4D7E-AD,3,754,1,874.794,0.0,e0d871a2-0b92-426b-a054-94843a8af08a,2012-04-30
46338,9825,0BAC-4D7E-AD,4,708,1,20.1865,0.0,1b2945be-5258-4604-95bc-a8e62d1f7256,2012-04-30
46338,9826,0BAC-4D7E-AD,2,714,1,28.8404,0.0,1be33c1b-c54c-49c4-9efc-f6012e226d73,2012-04-30
46339,9827,5794-4C65-A6,2,762,1,419.4589,0.0,4ac19adc-afa8-41b3-aeaa-32134e33e675,2012-04-30
46339,9828,5794-4C65-A6,2,761,1,419.4589,0.0,83466be2-e7c3-45a7-b87e-9c8f15e4ea54,2012-04-30
46339,9829,5794-4C65-A6,2,763,1,419.4589,0.0,c7f2d4ba-e0fb-4f76-b01d-49883faf3c4e,2012-04-30
46339,9830,5794-4C65-A6,4,712,1,5.1865,0.0,3fa6336c-c103-4d59-9697-564ef0060efd,2012-04-30
46339,9831,5794-4C65-A6,2,715,1,28.8404,0.0,db9903bb-16d9-4bae-bc66-b1c4c4b6feb2,2012-04-30
46339,9832,5794-4C65-A6,1,760,1,419.4589,0.0,62335373-d054-4f7f-9be8-9cd1f91fdaa5,2012-04-30
46340,9833,C1AB-42CC-BD,1,762,1,419.4589,0.0,a397f051-6334-463b-ae7e-fc94923a623d,2012-04-30
46340,9834,C1AB-42CC-BD,1,712,1,5.1865,0.0,47da27fa-db34-4852-bc59-cddf0b2970eb,2012-04-30
46340,9835,C1AB-42CC-BD,2,770,1,419.4589,0.0,2421e343-012c-4848-b0d3-c2c377d83e95,2012-04-30
46340,9836,C1AB-42CC-BD,3,758,1,874.794,0.0,43d993d9-c22b-4463-b0fb-6270310e65b2,2012-04-30
46341,9837,7717-4086-86,2,760,1,419.4589,0.0,0f109c27-d150-409a-a8d3-dded25f2072e,2012-04-30
46341,9838,7717-4086-86,2,716,1,28.8404,0.0,3f5483b4-8ad7-4454-a92f-066519b4bebf,2012-04-30
46341,9839,7717-4086-86,4,715,1,28.8404,0.0,f7ea2298-b07d-4a46-a7f6-6134bdaae750,2012-04-30
46341,9840,7717-4086-86,1,738,1,178.5808,0.0,c1c05c8a-e7c9-43a9-8c1c-6feaf0163105,2012-04-30
46341,9841,7717-4086-86,2,758,1,874.794,0.0,74fcd638-aae5-4d8d-8794-2d82f6f85cda,2012-04-30
46341,9842,7717-4086-86,8,762,1,419.4589,0.0,e92fb341-9aba-49cf-a658-75514f6d7707,2012-04-30
46341,9843,7717-4086-86,2,768,1,419.4589,0.0,50dfc725-cd6b-4968-94ee-07e4e7554516,2012-04-30
46341,9844,7717-4086-86,1,766,1,419.4589,0.0,37a14030-7a7e-46ce-b1a4-b424bc8c3f71,2012-04-30
46341,9845,7717-4086-86,2,753,1,2146.962,0.0,a44c0faa-9195-4004-bda5-04703625a94e,2012-04-30
46341,9846,7717-4086-86,3,732,1,356.898,0.0,40058129-3306-46f6-bb4b-41b95f08c991,2012-04-30
46341,9847,7717-4086-86,4,765,1,419.4589,0.0,ec847048-b1d7-4f53-a378-bd743c47e404,2012-04-30
46341,9848,7717-4086-86,5,754,1,874.794,0.0,01779bb3-38db-468e-b56d-078e40613e47,2012-04-30
46341,9849,7717-4086-86,1,756,1,874.794,0.0,915ba039-e945-4c54-96d3-189836cdcfc7,2012-04-30
46341,9850,7717-4086-86,6,711,1,20.1865,0.0,7c283f2a-1e6e-427a-ba29-26f3e630ad65,2012-04-30
46341,9851,7717-4086-86,2,755,1,874.794,0.0,8af622b5-6651-45c6-a94c-20bd556fc1de,2012-04-30
46341,9852,7717-4086-86,3,726,1,183.9382,0.0,9d5971b3-33c2-4e26-b3ed-b36d4f2a93bb,2012-04-30
46341,9853,7717-4086-86,2,764,1,419.4589,0.0,c440fab5-5edf-41d5-9de3-c09c2f204f79,2012-04-30
46341,9854,7717-4086-86,1,749,1,2146.962,0.0,73e3e7de-16cd-42f6-9583-42c70c022405,2012-04-30
46341,9855,7717-4086-86,1,714,1,28.8404,0.0,aebab9c2-9d28-4717-a9bc-91e3615ed17b,2012-04-30
46341,9856,7717-4086-86,2,712,1,5.1865,0.0,6c9944e9-28a6-43e4-b1af-c65d1a9a3293,2012-04-30
46341,9857,7717-4086-86,2,722,1,178.5808,0.0,23ed5294-7387-419a-aff8-680f29fa80cf,2012-04-30
46341,9858,7717-4086-86,1,707,1,20.1865,0.0,5cea5d83-2f82-402d-b951-dc6842dbe55b,2012-04-30
46342,9859,9BA4-4F6E-96,2,774,7,849.9975,0.35,c67e0439-4d34-4d93-a18b-ee53172c8733,2012-04-30
46342,9860,9BA4-4F6E-96,2,741,1,818.7,0.0,e447dc8f-ae14-407f-8e23-a64145a0b7cd,2012-04-30
46342,9861,9BA4-4F6E-96,5,771,7,849.9975,0.35,d36d46d5-475f-4247-83b2-49d0f92622c1,2012-04-30
46342,9862,9BA4-4F6E-96,4,778,7,843.7475,0.35,48172861-1d37-4b1d-9fa9-1fa967fe03c1,2012-04-30
46342,9863,9BA4-4F6E-96,1,743,1,714.7043,0.0,5ef05d60-5185-4482-be65-376a622febe0,2012-04-30
46342,9864,9BA4-4F6E-96,1,747,1,714.7043,0.0,8f87385f-c9c5-4bbb-8c7b-a0418416ba2e,2012-04-30
46342,9865,9BA4-4F6E-96,3,776,7,843.7475,0.35,3032faaf-eb3a-4400-9023-c8386ea6f1c8,2012-04-30
46342,9866,9BA4-4F6E-96,3,775,7,843.7475,0.35,ea2c8b06-7dee-4d00-b815-4e10e358267c,2012-04-30
46342,9867,9BA4-4F6E-96,3,772,7,849.9975,0.35,703bd471-5548-43f8-910e-dd677a0a7078,2012-04-30
46343,9868,2DB3-460D-85,1,762,1,419.4589,0.0,720f75f3-683c-4702-b02b-22d21060a517,2012-04-30
46343,9869,2DB3-460D-85,3,755,1,874.794,0.0,7a287883-565a-46b8-98b3-6e368940e43e,2012-04-30
46343,9870,2DB3-460D-85,3,715,1,28.8404,0.0,5c3387da-5941-49a4-8150-a00f508db71c,2012-04-30
46343,9871,2DB3-460D-85,1,729,1,183.9382,0.0,0a484f4f-d279-45c6-bd31-f13d880c28c0,2012-04-30
46343,9872,2DB3-460D-85,1,756,1,874.794,0.0,b27d850b-89a0-499a-bb7b-76f05e810ebf,2012-04-30
46343,9873,2DB3-460D-85,2,769,1,419.4589,0.0,20fd311d-bfe8-4253-bf94-f23195b59c11,2012-04-30
46343,9874,2DB3-460D-85,3,725,1,183.9382,0.0,0d0531cc-b2f6-4a2a-9da5-56ac31390bb1,2012-04-30
46343,9875,2DB3-460D-85,4,759,1,419.4589,0.0,3e3dc48c-3a77-41be-ad76-0f74c101b085,2012-04-30
46343,9876,2DB3-460D-85,3,712,1,5.1865,0.0,9a7f6e9a-bda0-4d90-911e-c46d677e78a4,2012-04-30
46343,9877,2DB3-460D-85,1,768,1,419.4589,0.0,6d1a9e5a-350f-4a52-86ba-795be590cf95,2012-04-30
46343,9878,2DB3-460D-85,2,770,1,419.4589,0.0,418b57ca-db51-48a4-9ed2-d8e7506eea63,2012-04-30
46343,9879,2DB3-460D-85,1,758,1,874.794,0.0,cd17fd1c-293c-49b0-a12a-383257c25a7c,2012-04-30
46343,9880,2DB3-460D-85,3,749,1,2146.962,0.0,3f8db088-5db1-4aa1-b3f8-dfb1bf39e86b,2012-04-30
46343,9881,2DB3-460D-85,1,711,1,20.1865,0.0,706da049-9568-47b8-9b48-88e29bcca2db,2012-04-30
46343,9882,2DB3-460D-85,3,752,1,2146.962,0.0,1cf9a860-ff46-4bf1-92de-7e5cb4644d55,2012-04-30
46343,9883,2DB3-460D-85,1,732,1,356.898,0.0,3d035e3a-dba5-419f-9f87-8cd3b829bbd4,2012-04-30
46343,9884,2DB3-460D-85,2,765,1,419.4589,0.0,024572db-d8e6-4b03-93d1-cd86b6934d88,2012-04-30
46343,9885,2DB3-460D-85,3,708,1,20.1865,0.0,4d2bba1b-930e-40e9-b3ec-408bd3a25466,2012-04-30
46343,9886,2DB3-460D-85,1,750,1,2146.962,0.0,00650c4a-92c9-4ef0-90a7-f9620e2478ec,2012-04-30
46343,9887,2DB3-460D-85,2,763,1,419.4589,0.0,42a6822f-0c58-457c-a12d-63eb742cb406,2012-04-30
46343,9888,2DB3-460D-85,1,761,1,419.4589,0.0,f3fcb731-2d3d-44b4-9d66-34beb4286917,2012-04-30
46343,9889,2DB3-460D-85,1,757,1,874.794,0.0,dba223f9-95a3-44b9-b144-3384a88580cb,2012-04-30
46343,9890,2DB3-460D-85,1,766,1,419.4589,0.0,6caa9cf1-a72c-4e58-9a90-b4e62b332d4f,2012-04-30
46343,9891,2DB3-460D-85,3,767,1,419.4589,0.0,b399966a-37e5-4007-b532-189087f155c6,2012-04-30
46344,9892,BB3A-4D16-9E,3,762,1,419.4589,0.0,413e9746-e144-4a57-b6e7-6aea454f2b25,2012-04-30
46344,9893,BB3A-4D16-9E,1,763,1,419.4589,0.0,9d4d19e3-c017-4461-b826-7d17ce61059e,2012-04-30
46344,9894,BB3A-4D16-9E,2,753,1,2146.962,0.0,1847ee35-5d15-469a-9d85-d6dfa173e7e4,2012-04-30
46344,9895,BB3A-4D16-9E,2,714,1,28.8404,0.0,62ccf310-53db-4771-82e0-ebf26c39cf3d,2012-04-30
46344,9896,BB3A-4D16-9E,1,754,1,874.794,0.0,5f354707-9815-4128-8594-053f76bb1204,2012-04-30
46344,9897,BB3A-4D16-9E,3,750,1,2146.962,0.0,f4b22596-1b2c-4cf7-8260-787e6891549f,2012-04-30
46344,9898,BB3A-4D16-9E,1,757,1,874.794,0.0,61fa7061-0731-4deb-bf4d-141438f68274,2012-04-30
46344,9899,BB3A-4D16-9E,1,758,1,874.794,0.0,e25eb086-acf5-4aab-b80b-43e180effad4,2012-04-30
46344,9900,BB3A-4D16-9E,2,729,1,183.9382,0.0,90d546ee-d805-4aa4-9904-c34040fe83a9,2012-04-30
46344,9901,BB3A-4D16-9E,1,725,1,183.9382,0.0,3a33dc07-a7d6-4e54-92ea-c50254b749ab,2012-04-30
46344,9902,BB3A-4D16-9E,1,715,1,28.8404,0.0,87cd2f6c-ee90-4e2c-a600-80d985e7562d,2012-04-30
46344,9903,BB3A-4D16-9E,1,707,1,20.1865,0.0,8e68130f-b7ca-4354-a046-c3c82abf486e,2012-04-30
46344,9904,BB3A-4D16-9E,4,760,1,419.4589,0.0,27e3cfe5-94cc-44b7-8fec-72e67a6bd0df,2012-04-30
46344,9905,BB3A-4D16-9E,2,766,1,419.4589,0.0,a9036be4-ec77-4e51-a614-9a3f4fe2b14c,2012-04-30
46344,9906,BB3A-4D16-9E,2,756,1,874.794,0.0,727e16b1-303e-4cf8-b349-f29dd76f4ced,2012-04-30
46344,9907,BB3A-4D16-9E,1,764,1,419.4589,0.0,70f89d91-9c8f-4035-a6bc-71e1837907c7,2012-04-30
46344,9908,BB3A-4D16-9E,1,767,1,419.4589,0.0,0a0e4de4-8ad2-4b5b-ad01-f2b708521f84,2012-04-30
46344,9909,BB3A-4D16-9E,2,765,1,419.4589,0.0,7daf4836-af43-4211-8cff-ee7106a49374,2012-04-30
46344,9910,BB3A-4D16-9E,1,751,1,2146.962,0.0,fa0008ca-5935-47f8-9d16-f0a539c82bf6,2012-04-30
46344,9911,BB3A-4D16-9E,3,716,1,28.8404,0.0,817c2d63-73c5-4bd2-8876-9f765708b261,2012-04-30
46344,9912,BB3A-4D16-9E,2,712,1,5.1865,0.0,e56f59e9-3ffa-4c03-86f3-078d4ab8205a,2012-04-30
46344,9913,BB3A-4D16-9E,3,711,1,20.1865,0.0,9a838d15-cbf8-4382-b430-b1cbaa4b8478,2012-04-30
46344,9914,BB3A-4D16-9E,1,769,1,419.4589,0.0,69b3697e-9c85-4a7c-b417-8fd11485ed37,2012-04-30
46344,9915,BB3A-4D16-9E,2,770,1,419.4589,0.0,828ba432-52e5-4bb4-b3ed-3ddada62c8df,2012-04-30
46344,9916,BB3A-4D16-9E,3,738,1,178.5808,0.0,d52d6b23-a1c8-467e-8970-53339c6dbb06,2012-04-30
46345,9917,469D-4520-80,4,772,7,849.9975,0.35,7ebed1d5-228b-4d43-8551-3428c9187fb8,2012-04-30
46345,9918,469D-4520-80,5,748,1,722.5949,0.0,61101f8f-b33a-4365-8d39-85bda1673c84,2012-04-30
46345,9919,469D-4520-80,2,773,7,849.9975,0.35,7e3e8034-471a-4a63-acd4-c151db262b42,2012-04-30
46345,9920,469D-4520-80,4,771,7,849.9975,0.35,68268e42-3ee2-4216-be48-647c79fef8ef,2012-04-30
46345,9921,469D-4520-80,2,778,7,843.7475,0.35,d19285af-8104-4f5f-b5c6-c5a77f727ed6,2012-04-30
46345,9922,469D-4520-80,32,709,4,4.75,0.1,3fe3bb1b-0259-4e87-a86f-fab7eaf968f6,2012-04-30
46345,9923,469D-4520-80,4,776,7,843.7475,0.35,aedce483-3bea-48cd-9729-5f648ed2c962,2012-04-30
46345,9924,469D-4520-80,2,741,1,818.7,0.0,4a4abb39-4f23-4303-bac3-c4d055230e60,2012-04-30
46345,9925,469D-4520-80,3,774,7,849.9975,0.35,2d9541dc-d5ae-413c-ad57-26a5c7e4cd71,2012-04-30
46345,9926,469D-4520-80,1,743,1,714.7043,0.0,538f0134-f1c9-4bb2-b14b-7c9386566311,2012-04-30
46345,9927,469D-4520-80,2,777,7,843.7475,0.35,030d2abf-bd2c-44b5-a2a1-7dd9b94fcdb6,2012-04-30
46346,9928,894E-400C-AE,2,715,1,28.8404,0.0,366f3e46-2ae5-4004-a22b-38468db8ae8a,2012-04-30
46346,9929,894E-400C-AE,2,776,7,843.7475,0.35,cda39c36-9935-46ef-99df-5288ab39f0c8,2012-04-30
46346,9930,894E-400C-AE,1,777,7,843.7475,0.35,29d25d4b-e945-4d1d-bae4-3b79012b8d20,2012-04-30
46346,9931,894E-400C-AE,6,709,1,5.7,0.0,898f3fa3-5769-48e0-b236-b7ca933b1b4c,2012-04-30
46346,9932,894E-400C-AE,3,772,7,849.9975,0.35,cf08f196-6fae-411d-bd03-853c12824d20,2012-04-30
46346,9933,894E-400C-AE,4,774,7,849.9975,0.35,53a68063-5c36-4c2a-b57b-9ab0848283d4,2012-04-30
46346,9934,894E-400C-AE,1,712,1,5.1865,0.0,a2189dc4-5d25-4693-a103-483690b3018f,2012-04-30
46346,9935,894E-400C-AE,1,771,7,849.9975,0.35,32348768-28c1-4a81-8b6b-5be64310b138,2012-04-30
46346,9936,894E-400C-AE,2,778,7,843.7475,0.35,f7a222fa-9b75-4f0a-9e0a-23c6f8080555,2012-04-30
46346,9937,894E-400C-AE,1,775,7,843.7475,0.35,3973a574-879c-4fde-9d0c-3f8ed1d7f280,2012-04-30
46346,9938,894E-400C-AE,2,773,7,849.9975,0.35,f8f0b9a2-a688-473e-8de6-0cab29e5bce1,2012-04-30
46347,9939,33F9-487C-A3,1,726,1,183.9382,0.0,e6a6f78e-1641-48fa-8222-85b72078836d,2012-04-30
46347,9940,33F9-487C-A3,2,722,1,178.5808,0.0,dc6338a7-0d37-4554-ac4c-7c62bd94b790,2012-04-30
46347,9941,33F9-487C-A3,1,769,1,419.4589,0.0,8848794b-4cf9-4ecb-8176-83c3ead43567,2012-04-30
46347,9942,33F9-487C-A3,1,730,1,183.9382,0.0,91e232bc-1fb6-4214-a6ec-8f9a93dfe2cf,2012-04-30
46348,9943,CF4C-437D-97,3,709,1,5.7,0.0,2f1acfb5-0be0-449a-9358-8fdc2d8c9c6b,2012-04-30
46348,9944,CF4C-437D-97,9,775,7,843.7475,0.35,65cb2f4c-9b5f-4cea-9f99-7713515f14fb,2012-04-30
